id|user|created_at|text|lang|label
1467544857388400648|50055701|Sun Dec 05 17:22:14 +0000 2021|When I think of the greatest generation, I think of Senator Bob Dole—a man who dedicated his life to serving our co… https://t.co/uNDCMuRT4k|en|Republican Party
1466406578618314756|50055701|Thu Dec 02 13:59:07 +0000 2021|Ray Dalio is brilliant and a friend, but his feigned ignorance of China’s horrific abuses and rationalization of co… https://t.co/YkSuflDUk0|en|Republican Party
1464023481671163907|50055701|Fri Nov 26 00:09:32 +0000 2021|From my family to yours: Happy Thanksgiving! https://t.co/iwgl9WWyH8|en|Republican Party
1462866009463926797|50055701|Mon Nov 22 19:30:10 +0000 2021|Admirable—and difficult—decision by two people of character and conscience. https://t.co/UUiUcOku9P|en|Republican Party
1462809413560020997|50055701|Mon Nov 22 15:45:16 +0000 2021|I weep for the lives lost and those injured in Wisconsin. Ann and I are praying for all those impacted by this senseless act of violence.|en|Republican Party
1460980474336194562|50055701|Wed Nov 17 14:37:43 +0000 2021|Another discovery from the @AnnRomney Center for Neurological Research, this one a vaccine which hopefully will be… https://t.co/6r2511Pfft|en|Republican Party
1458068485238624256|50055701|Tue Nov 09 13:46:31 +0000 2021|I’m married to a great-grandmother. https://t.co/zfCcRB70EG https://t.co/qLhQDCRg5y|en|Republican Party
1456367639941599237|50055701|Thu Nov 04 21:07:58 +0000 2021|Update on current Dem negotiations: https://t.co/6OJ9CyPsMr|en|Republican Party
1455881970655895560|50055701|Wed Nov 03 12:58:05 +0000 2021|Huge congrats to @GlennYoungkin on the victory in Virginia and to @Jack4NJ for his valiant, and as yet undecided, race in New Jersey.|en|Republican Party
1453779851064881153|50055701|Thu Oct 28 17:45:01 +0000 2021|After 10 years, I’m finally returning the favor. How was my @TedLasso, @JasonSudeikis? https://t.co/LpYd2koEsh|en|Republican Party
1453752691868438533|50055701|Thu Oct 28 15:57:05 +0000 2021|Biscuits with the boss. https://t.co/tKpiToDWE6|en|Republican Party
1453733205383675911|50055701|Thu Oct 28 14:39:39 +0000 2021|"Warming up for Halloween weekend with the grandkids. As @TedLasso says, ""Your body is like day-old rice. If it ain'… https://t.co/HbCrn780qG"|en|Republican Party
1453704425109868544|50055701|Thu Oct 28 12:45:18 +0000 2021|If you believe in yourself, and have clear eyes and full hearts—you can’t lose. https://t.co/CpkmFKo49i|en|Republican Party
1451933559367798795|50055701|Sat Oct 23 15:28:30 +0000 2021|Darn it all to heck—@JasonSudeikis is hosting @nbcSNL tonight. Break a leg, Jason! Ann and I will be watching while… https://t.co/SCSrYZ4gwG|en|Republican Party
1450083892891901953|50055701|Mon Oct 18 12:58:35 +0000 2021|Today, the nation lost a man of undaunted courage and a champion of character. A statesman &amp; trailblazer, devoted t… https://t.co/bKeKTf7mfw|en|Republican Party
1446881490672013320|50055701|Sat Oct 09 16:53:23 +0000 2021|“What Roosevelt and his enlightened Republican opponents(…) understood is that American liberties would be profound… https://t.co/r0n2ZVM5Mx|en|Republican Party
1446605281950158855|50055701|Fri Oct 08 22:35:50 +0000 2021|Overjoyed with the birth this morning of our first great-grandchild, son of our granddaughter Allie and her husband… https://t.co/NxMYZnMxVA|en|Republican Party
1445475686316077074|50055701|Tue Oct 05 19:47:13 +0000 2021|"There is already an existing carveout where Democrats can do it themselves—it’s called reconciliation. ⬇️

Rep. Yar… https://t.co/C8tgYfCJgq"|en|Republican Party
1445200241154797569|50055701|Tue Oct 05 01:32:42 +0000 2021|I’ve spent countless hours working alongside Kyrsten Sinema. She is smart, hard working and principled. We don’t al… https://t.co/0fftMMf3rC|en|Republican Party
1444003930300682257|50055701|Fri Oct 01 18:18:59 +0000 2021|“That don’t make no sense!” Passing “transformative” legislation on health, climate, child care, education, taxatio… https://t.co/fEpHfJemqo|en|Republican Party
1438160926176329737|50055701|Wed Sep 15 15:20:59 +0000 2021|The women athletes appearing before the Senate Judiciary Committee today are stunningly courageous. It requires imm… https://t.co/cSwCNDijRj|en|Republican Party
1436765843048869894|50055701|Sat Sep 11 18:57:25 +0000 2021|A test: does what we choose to watch, read &amp; hear make us angry and vengeful or alternatively, does what we choose… https://t.co/qT206ZJ718|en|Republican Party
1436695778358140936|50055701|Sat Sep 11 14:19:00 +0000 2021|Today, the flood of emotions returns: crushing sorrow for the lost, heartache for the loved ones, glory laden appre… https://t.co/aCiK7V5Zr0|en|Republican Party
1433144085125206023|50055701|Wed Sep 01 19:05:51 +0000 2021|Truth matters: Leaving Americans and thousands upon thousands of our Afghan partners behind is not success—it offen… https://t.co/3tCGR9hmfd|en|Republican Party
1432069269437751300|50055701|Sun Aug 29 19:54:55 +0000 2021|Jacques was a magnificent leader who greatly exemplified Olympic values—excellence, friendship and respect. He has… https://t.co/0szQJRLoCB|en|Republican Party
1431449800424185858|50055701|Sat Aug 28 02:53:22 +0000 2021|One of Utah’s own laid down his life to protect Americans and Afghans alike. Ann and I send our deepest condolences… https://t.co/A3G5QDSf9E|en|Republican Party
1430949378290749442|50055701|Thu Aug 26 17:44:52 +0000 2021|They represented the very best and finest of America, laying down their lives to aid the most vulnerable in perilou… https://t.co/0h5ZqFYXtq|en|Republican Party
1430900794094604300|50055701|Thu Aug 26 14:31:48 +0000 2021|Horrific terrorist attacks outside Kabul airport. My heart breaks for the U.S. servicemembers wounded in the explos… https://t.co/uMn8msXX9T|en|Republican Party
1430278164148891650|50055701|Tue Aug 24 21:17:42 +0000 2021|My statement on the President’s decision to keep the August 31 deadline in place to withdraw from Afghanistan: https://t.co/f16YWrAQOT|en|Republican Party
1429219377942089737|50055701|Sat Aug 21 23:10:27 +0000 2021|The President committed that we will leave no American or Afghan partner behind. Our greatness, our humanity, and o… https://t.co/QRAjPAXRGX|en|Republican Party
1428360298109423627|50055701|Thu Aug 19 14:16:47 +0000 2021|The Administration cannot continue to defend the indefensible: Civilian citizens and our Afghan partners should alw… https://t.co/keggWH7A7c|en|Republican Party
1427375227101659136|50055701|Mon Aug 16 21:02:28 +0000 2021|My statement on Afghanistan: https://t.co/NmIYKZLI7x|en|Republican Party
1427347013318975491|50055701|Mon Aug 16 19:10:21 +0000 2021|We must, must evacuate our Afghan partners. The President must fully commit to this and make clear to the Taliban t… https://t.co/ROYjHTEmNK|en|Republican Party
1426969856805588994|50055701|Sun Aug 15 18:11:40 +0000 2021|https://t.co/OlmvfC8gKV|und|Republican Party
1426658988091973633|50055701|Sat Aug 14 21:36:23 +0000 2021|I understand but disagree with those who felt we should leave Afghanistan; I cannot understand why it has been done… https://t.co/VFqbx6Gb2E|en|Republican Party
1425970600586190855|50055701|Fri Aug 13 00:00:59 +0000 2021|America must not stand idly by as our Afghan friends are brutalized by the Taliban. For honor, for meaning of lives… https://t.co/UEijAdZAhP|en|Republican Party
1422215584801042440|50055701|Mon Aug 02 15:19:53 +0000 2021|If COVID with variants becomes a multi-year reality, we (the @US_FDA) will need to move even faster to approve boos… https://t.co/XDeSd94qxC|en|Republican Party
1420447556425895939|50055701|Wed Jul 28 18:14:22 +0000 2021|Being pro-life doesn’t just mean advocating and protecting the unborn. I also care deeply for the living and don’t… https://t.co/Hb6f7suJR0|en|Republican Party
1420162496002936843|50055701|Tue Jul 27 23:21:39 +0000 2021|I love and admire Simone Biles and our Olympians. Beyond their determination and sacrifice, they evidence the great… https://t.co/tqDBzm6eN3|en|Republican Party
1412454883693838342|50055701|Tue Jul 06 16:54:21 +0000 2021|Lanhee is a brilliant man of integrity. California couldn’t find a better Controller. https://t.co/wP8fgQyhUD|en|Republican Party
1412129243417518082|50055701|Mon Jul 05 19:20:22 +0000 2021|Celebrating the 4th with my family—nothing better! https://t.co/RWfMvVWunJ|en|Republican Party
1406597657884250113|50055701|Sun Jun 20 12:59:49 +0000 2021|The greatest joy of my life is being a father to my five boys, and now a grandfather to 25. Wishing all of the dads… https://t.co/Z5qax6Zcg7|en|Republican Party
1391836074436091906|50055701|Mon May 10 19:22:33 +0000 2021|Expelling Liz Cheney from leadership won’t gain the GOP one additional voter, but it will cost us quite a few.|en|Republican Party
1391459721916387328|50055701|Sun May 09 18:27:04 +0000 2021|Today, I reflect on the love and support @AnnRomney has shown our five sons. What a blessing she has been in all of… https://t.co/Fz65v91D4V|en|Republican Party
1391014405349982210|50055701|Sat May 08 12:57:32 +0000 2021|With the U.S. birthrate reaching an all-time low, we should remove financial obstacles for families to have kids, e… https://t.co/UYxqaeeL7e|en|Republican Party
1389645359597621249|50055701|Tue May 04 18:17:26 +0000 2021|Every person of conscience draws a line beyond which they will not go: Liz Cheney refuses to lie. As one of my Repu… https://t.co/Z4GkGST65U|en|Republican Party
1384329539959074816|50055701|Tue Apr 20 02:14:16 +0000 2021|It’s hard to find a picture of Fritz Mondale where he isn’t smiling. A cheerful and good soul who will surely be welcomed by a loving God.|en|Republican Party
1383059352005775364|50055701|Fri Apr 16 14:07:00 +0000 2021|I hope that I and others who come to the U.S. Capitol will remember that when we succumb to untruths as a nation, t… https://t.co/THOVmHQAif|en|Republican Party
1380636138591895561|50055701|Fri Apr 09 21:38:01 +0000 2021|My Democrat friends decry the last president for weakening our institutions with his words and behavior but they no… https://t.co/eu79QsFy5j|en|Republican Party
1379165458067247109|50055701|Mon Apr 05 20:14:03 +0000 2021|The media had a responsibility to go behind the political rhetoric about the Georgia voting law and provide analysi… https://t.co/xoUtmZQAKE|en|Republican Party
1378803377958707201|50055701|Sun Apr 04 20:15:16 +0000 2021|Blessed to be spending this Easter with my family. https://t.co/AN19J3UJGh|en|Republican Party
1378699225601556483|50055701|Sun Apr 04 13:21:25 +0000 2021|“He is Risen!” Glorious words of hope and faith for me and for millions upon millions around the world.|en|Republican Party
1378087681549344768|50055701|Fri Apr 02 20:51:21 +0000 2021|Profound gratitude for those who protect our nation’s Capitol and who keep us safe, and profound sadness for Office… https://t.co/reEcIUj6UW|en|Republican Party
1377711051060482058|50055701|Thu Apr 01 19:54:45 +0000 2021|A Senate evenly split between both parties and a bare Democratic House majority are hardly a mandate to “go it alon… https://t.co/pg3ByofOoI|en|Republican Party
1375422038026956801|50055701|Fri Mar 26 12:19:02 +0000 2021|I’m humbled by the Kennedy family’s recognition today. But I see courage every week from my colleagues in the Senat… https://t.co/L3OovMo0x7|en|Republican Party
1374400145308061710|50055701|Tue Mar 23 16:38:24 +0000 2021|Heartbroken over the senseless shooting in Boulder, Colorado. Ten lives that were taken far too soon, including… https://t.co/EF1NeUxye5|en|Republican Party
1373996632560254983|50055701|Mon Mar 22 13:54:59 +0000 2021|The Biden administration’s lack of understanding of the power of incentives continues to baffle me: allowing unacco… https://t.co/Bks2oerXhH|en|Republican Party
1372353009343209474|50055701|Thu Mar 18 01:03:49 +0000 2021|The Atlanta shootings are heartbreaking. While the motive is still under investigation, the rising violence and dis… https://t.co/hOBgBPqoXc|en|Republican Party
1371461616517144576|50055701|Mon Mar 15 14:01:44 +0000 2021|China, under Chinese Communist Party control, does not deserve an Olympic showcase. Let us demonstrate our repudiat… https://t.co/lM7nOZ8VAS|en|Republican Party
1363512306030829568|50055701|Sun Feb 21 15:34:01 +0000 2021|.@thejtlewis Not quite: I voted for President Trump’s plan—it was $900 billion and it passed in December. And I opp… https://t.co/CVxpWlTZ4W|en|Republican Party
1362542928980291586|50055701|Thu Feb 18 23:22:03 +0000 2021|Senator Bob Dole has dedicated his life to serving our country. For many of us, he defines the greatest generation.… https://t.co/j29SKjryZQ|en|Republican Party
1361717416775024641|50055701|Tue Feb 16 16:41:46 +0000 2021|With the sudden passing of Marriott International CEO Arne Sorensen, the world’s largest hotel company loses a lead… https://t.co/crEOppAuC1|en|Republican Party
1360722571004678147|50055701|Sat Feb 13 22:48:36 +0000 2021|My statement on today’s impeachment vote: https://t.co/Hfk8yqToPr|en|Republican Party
1355548709644345352|50055701|Sat Jan 30 16:09:31 +0000 2021|Lies of a feather flock together: Marjorie Taylor Greene’s nonsense and the “big lie” of a stolen election. https://t.co/ID4QL2ZPEV|en|Republican Party
1354484630058127363|50055701|Wed Jan 27 17:41:15 +0000 2021|Hold the Tokyo Olympic Games. Athletes have trained a lifetime to be at their peak. Limit in-person spectators—most… https://t.co/VymAJdt7Kg|en|Republican Party
1353417536918990851|50055701|Sun Jan 24 19:01:00 +0000 2021|Alexei Navalny is the face of courage on the planet, as are the thousands of Russians who stand with him. Every cha… https://t.co/t8FsklOMF6|en|Republican Party
1351907558097887232|50055701|Wed Jan 20 15:00:53 +0000 2021|Today’s #InaugurationDay occurs at a difficult time for our nation. I pray that President Biden will call upon our… https://t.co/WaVf3hR5kr|en|Republican Party
1348697377067118594|50055701|Mon Jan 11 18:24:46 +0000 2021|My team and I are heartbroken over the loss of Officer Howard Liebengood, a beloved and dedicated officer who devot… https://t.co/6r3YDiL2yN|en|Republican Party
1342460308510670849|50055701|Fri Dec 25 13:20:53 +0000 2020|This Christmas comes in the midst of a very difficult year. Despite these challenges, there is reason for hope. Fro… https://t.co/y9oAZwPho6|en|Republican Party
1340067148866174978|50055701|Fri Dec 18 22:51:20 +0000 2020|Grateful for the hard work from the medical community, gov. partners, and others who are working around the clock t… https://t.co/yd58uk91tK|en|Republican Party
1336784718357008384|50055701|Wed Dec 09 21:28:07 +0000 2020|Sending best wishes to my friend Rob Bishop. Ann and I wish him a speedy and full recovery.|en|Republican Party
1331964413461590016|50055701|Thu Nov 26 14:13:57 +0000 2020|While this Thanksgiving is different than past years for so many families, let us give thanks for our many blessing… https://t.co/IOqnxXzZLj|en|Republican Party
1331689733139918854|50055701|Wed Nov 25 20:02:28 +0000 2020|I #givethanks for our friends in fur who love us in good times and bad. https://t.co/o32MnCinU5|en|Republican Party
1331271183497646085|50055701|Tue Nov 24 16:19:18 +0000 2020|I am thankful for heroes proved in liberating strife, who more than self their country loved. #givethanks https://t.co/2uwGOjoby7|en|Republican Party
1330906137907093504|50055701|Mon Nov 23 16:08:44 +0000 2020|Thankful for the beauty of the earth. #givethanks https://t.co/Jvoilyqcig|en|Republican Party
1330548123823910914|50055701|Sun Nov 22 16:26:07 +0000 2020|I am thankful for parents who loved, taught and guided me, who opened my heart to faith, and who lived with integri… https://t.co/gGimTgx3yx|en|Republican Party
1330330815335723010|50055701|Sun Nov 22 02:02:37 +0000 2020|I am thankful for this woman, who is the love of my life, and for all the joy that this love has brought us, includ… https://t.co/xg1OdthLgL|en|Republican Party
1329629701447573504|50055701|Fri Nov 20 03:36:38 +0000 2020|https://t.co/S3kFsIRGmi|und|Republican Party
1325142815354064896|50055701|Sat Nov 07 18:27:21 +0000 2020|Ann and I extend our congratulations to President-elect Joe Biden and Vice President-elect Kamala Harris. We know b… https://t.co/GCY0sRAVzB|en|Republican Party
1324763757105602561|50055701|Fri Nov 06 17:21:07 +0000 2020|https://t.co/oXLhsGxWma|und|Republican Party
1324511245635117056|50055701|Fri Nov 06 00:37:43 +0000 2020|https://t.co/Y5HjSXstUb|und|Republican Party
1321877946974543873|50055701|Thu Oct 29 18:13:56 +0000 2020|The Millers have been excellent stewards of the @UtahJazz franchise for more than 35 years—and their commitment to… https://t.co/0wRsP7Q8Hs|en|Republican Party
1318561518884130816|50055701|Tue Oct 20 14:35:38 +0000 2020|Applaud this joint effort by @SpencerJCox and @PetersonUtah to promote the Utah values of respect and civil discour… https://t.co/Bj4eQguDqo|en|Republican Party
1317138673654259713|50055701|Fri Oct 16 16:21:45 +0000 2020|https://t.co/TV2PCsRMLb|und|Republican Party
1316463808047648771|50055701|Wed Oct 14 19:40:05 +0000 2020|Instagram vs. Reality https://t.co/ja5kHkyEy8|en|Republican Party
1316023618422235138|50055701|Tue Oct 13 14:30:55 +0000 2020|My thoughts on the current state of our politics: https://t.co/oYY4zlX6ZP|en|Republican Party
1314036984772325377|50055701|Thu Oct 08 02:56:45 +0000 2020|.@UtahDebateCom and @UUtah deserve tremendous credit for delivering this debate under tough circumstances so the Am… https://t.co/tHj0yi7Zp4|en|Republican Party
1313877188954009601|50055701|Wed Oct 07 16:21:47 +0000 2020|Pelosi wants feds to borrow $400B to bail out states. Better idea: let states borrow money themselves, perhaps with… https://t.co/WM1z3q8e7B|en|Republican Party
1312010773208674305|50055701|Fri Oct 02 12:45:18 +0000 2020|Ann and I wish the President and First Lady a swift and complete recovery. Our prayers are with them and all the ot… https://t.co/WxDYvhDtqW|en|Republican Party
1310044602888527872|50055701|Sun Sep 27 02:32:27 +0000 2020|They got my casual Saturday night look just right at the @BYU game tonight. cc: @danielrainge #GoCougs https://t.co/s66mOwSyHE|en|Republican Party
1309603015356104705|50055701|Fri Sep 25 21:17:44 +0000 2020|Happy to hear all is well, Ron! Ann and I will be praying for your speedy recovery. https://t.co/xyaN62ZR6B|en|Republican Party
1308932877229477890|50055701|Thu Sep 24 00:54:51 +0000 2020|Fundamental to democracy is the peaceful transition of power; without that, there is Belarus. Any suggestion that a… https://t.co/YIcYaDgkHw|en|Republican Party
1307134155004706818|50055701|Sat Sep 19 01:47:22 +0000 2020|My statement on the passing of Ruth Bader Ginsburg: https://t.co/fFtoOypOrj|en|Republican Party
1304466888467116033|50055701|Fri Sep 11 17:08:36 +0000 2020|Never forget the heartbreak of love and lives lost 19 years ago. An outpouring of love today is a fitting act of re… https://t.co/mqk14s6CUx|en|Republican Party
1303036968671080450|50055701|Mon Sep 07 18:26:37 +0000 2020|Getting cleaned up for resumption of the Senate. Better salon than Pelosi’s! https://t.co/wosz3MyKdw|en|Republican Party
1300921911136997376|50055701|Tue Sep 01 22:22:08 +0000 2020|Getting my @jdawgsutah fix! 🌭 Our local businesses are working hard to serve Utahns - support them however you can! https://t.co/qFlu359vaz|en|Republican Party
1299731711459299329|50055701|Sat Aug 29 15:32:42 +0000 2020|Enjoyed spending time with family (post COVID tests) these past several days at my son’s ranch near Zion. We had a… https://t.co/gLYHUJ8cM3|en|Republican Party
1288853916935913474|50055701|Thu Jul 30 15:08:14 +0000 2020|Saddened that Herman Cain—a formidable champion of business, politics and policy—has lost his battle with Covid. St… https://t.co/t9ISOVuNB5|en|Republican Party
1284470653844889600|50055701|Sat Jul 18 12:50:42 +0000 2020|With the passing of John Lewis, America has lost not only a man of history, but a man for our season; O how we need… https://t.co/4HSg9sl5gA|en|Republican Party
1281937795616067586|50055701|Sat Jul 11 13:06:02 +0000 2020|Unprecedented, historic corruption:  an American president commutes the sentence of a person convicted by a jury of… https://t.co/lQQ9HcSVj9|en|Republican Party
1280318583655084032|50055701|Tue Jul 07 01:51:52 +0000 2020|Congratulations @SpencerJCox on winning the GOP primary in Utah’s gubernatorial race! Our state has a long history… https://t.co/NinoZKKzXr|en|Republican Party
1274691483476639744|50055701|Sun Jun 21 13:11:46 +0000 2020|Much of who I am is because of the man my father was. Thinking of him—and all of the values he instilled in me—toda… https://t.co/qOoHbSgmc1|en|Republican Party
1269758561720156160|50055701|Sun Jun 07 22:30:06 +0000 2020|Black Lives Matter. https://t.co/JpXUFlxH2J|en|Republican Party
1269276783590989824|50055701|Sat Jun 06 14:35:41 +0000 2020|This is my father, George Romney, participating in a Civil Rights march in the Detroit suburbs during the late 1960… https://t.co/xITl6TWUfB|en|Republican Party
1266911462192287745|50055701|Sun May 31 01:56:45 +0000 2020|The George Floyd murder is abhorrent. Peaceful protests  underscore the urgency of addressing injustices. But viole… https://t.co/LwK8hkcXTb|en|Republican Party
1265991708539576322|50055701|Thu May 28 13:01:58 +0000 2020|No Americans should fear enmity and harm from those sworn to protect us. The death of George Floyd must not be in v… https://t.co/4QeUHARmJX|en|Republican Party
1265637094468259840|50055701|Wed May 27 13:32:52 +0000 2020|I know Joe Scarborough. Joe is a friend of mine. I don't know T.J. Klausutis. Joe can weather vile, baseless accusa… https://t.co/jldWt7rI3B|en|Republican Party
1259471001483689989|50055701|Sun May 10 13:11:01 +0000 2020|We've witnessed the incredible strength of mothers during this pandemic—juggling working from home with helping tea… https://t.co/bSpP8z3Ghm|en|Republican Party
1257457909316890627|50055701|Mon May 04 23:51:42 +0000 2020|.@AmerCompass is helping conservatives rethink how we apply our principles to the problems of today. I welcome thei… https://t.co/NmC6rfkhqG|en|Republican Party
1254521248941563906|50055701|Sun Apr 26 21:22:28 +0000 2020|#GoCougs! https://t.co/leUSILL16e|und|Republican Party
1250530360464748550|50055701|Wed Apr 15 21:04:06 +0000 2020|#GoCougs https://t.co/5jJgvWCPhq|und|Republican Party
1249327266397642753|50055701|Sun Apr 12 13:23:26 +0000 2020|He is risen! While Easter services will look different this year, we will celebrate from our homes with praise and… https://t.co/pNfqT2vHx1|en|Republican Party
1244380956355710980|50055701|Sun Mar 29 21:48:34 +0000 2020|With profound sadness, I have learned that my friend Bob Garff has passed away from COVID-19. It breaks my heart.|en|Republican Party
1242542155312349186|50055701|Tue Mar 24 20:01:49 +0000 2020|Thankfully I’ve tested negative for COVID-19. Nevertheless, guidance from my physician, consistent with the CDC gui… https://t.co/i2yJQgZX4L|en|Republican Party
1242149228060835840|50055701|Mon Mar 23 18:00:28 +0000 2020|With hundreds of thousands being laid off every single day and employers shutting down—some permanently—this is no… https://t.co/KicK8YrmtU|en|Republican Party
1241921484320358400|50055701|Mon Mar 23 02:55:30 +0000 2020|Nothing in the Senate has shocked me, until today. Standing in the way of a critically needed rescue package is irr… https://t.co/lX2I42rECe|en|Republican Party
1241391680101789698|50055701|Sat Mar 21 15:50:15 +0000 2020|#InThisTogether https://t.co/0Z97yfCI0U|und|Republican Party
1241381910259085312|50055701|Sat Mar 21 15:11:25 +0000 2020|Mr. Rogers: “When I was a boy and I would see scary things in the news, my mother would say to me, ‘Look for the he… https://t.co/lGDPxtFRjG|en|Republican Party
1241182626955878400|50055701|Sat Mar 21 01:59:32 +0000 2020|Deeply saddened by this news. Larry was the audio technician for the @NBCnews team dispatched to cover my 2012 camp… https://t.co/1s39vek5U5|en|Republican Party
1240733459326341125|50055701|Thu Mar 19 20:14:43 +0000 2020|My colleagues and I are working on the next relief package—one that helps American families, workers, and small bus… https://t.co/oLJlxukyKj|en|Republican Party
1240446751263375362|50055701|Thu Mar 19 01:15:26 +0000 2020|Prayers and hearty well wishes to my friend, Utah Congressman Ben McAdams, who has tested positive for #COVID19. Hi… https://t.co/N6NatOr9jr|en|Republican Party
1239554296515084292|50055701|Mon Mar 16 14:09:08 +0000 2020|Re-upping this urgent advice: Seniors &amp; people with compromised health are at greater risk from #COVID19. How much… https://t.co/IJTyVW5Gsg|en|Republican Party
1239354463179153410|50055701|Mon Mar 16 00:55:04 +0000 2020|.@CDCgov’s new guidance advises canceling or postponing any in-person gatherings of &gt;50 people for the next 8 weeks… https://t.co/fRXSZlGd6W|en|Republican Party
1238834616255029248|50055701|Sat Mar 14 14:29:23 +0000 2020|With kids across the country now staying home from school, it’s especially important for seniors to physically isol… https://t.co/pqvndAqEfX|en|Republican Party
1238463748031070208|50055701|Fri Mar 13 13:55:41 +0000 2020|All seniors, especially those like me who are over 70, must take every precaution: we are the ones most likely to s… https://t.co/F3oRXvevyg|en|Republican Party
1238237007421353985|50055701|Thu Mar 12 22:54:42 +0000 2020|I applaud @Ch_JesusChrist for taking these proactive steps to protect the health of Church members, and their commu… https://t.co/QFUoneTk5T|en|Republican Party
1237952391644950528|50055701|Thu Mar 12 04:03:44 +0000 2020|I encourage all Americans to register with the @StateDept’s STEP Program when traveling overseas. Enrolling with th… https://t.co/8QdNeUV3JQ|en|Republican Party
1235351201232957440|50055701|Wed Mar 04 23:47:32 +0000 2020|A reprehensible threat from Senator Schumer is followed by a laughably illogical prevarication. What ever happened… https://t.co/iE4z18G00W|en|Republican Party
1234525841620684800|50055701|Mon Mar 02 17:07:51 +0000 2020|A remarkable leader who built an even greater GE than he found it. His understated and modest demeanor could not hi… https://t.co/zuoFCtTFsr|en|Republican Party
1234108039357247490|50055701|Sun Mar 01 13:27:39 +0000 2020|Remarkable and impressive that the invasion of the highly contagious COVID-19 into the US has been delayed. Thanks… https://t.co/uFcShFeqMT|en|Republican Party
